,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율
10,수원서부경찰서,2019,0,7,258,1522,825,0.5420499342969777,404995,102.3,0.08729318691738011,0.10032625890339478,0.154875035597118,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1569,0.1037741206681564,509559,0.10010910666666667
11,수원서부경찰서,2019,1,7,258,1843,814,0.4416711882799783,404995,102.3,0.08729318691738011,0.10032625890339478,0.154875035597118,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1569,0.1007716144643761,509559,0.10010910666666667
12,수원중부경찰서,2017,0,7,333,2348,1093,0.46550255536626917,405665,102.4,0.09483597316671542,0.10707512596590293,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1218,0.08595269495766211,598246,0.093576221
13,수원중부경찰서,2017,1,7,333,2112,943,0.4464962121212121,405665,102.4,0.09483597316671542,0.10707512596590293,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1218,0.028378095226356724,598246,0.093576221
14,수원중부경찰서,2018,0,7,333,2274,1191,0.5237467018469657,406281,102.3,0.09102156717477149,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1220,0.09020603966220424,568278,0.09583447
15,수원중부경찰서,2018,1,7,333,2163,1129,0.5219602404068423,406281,102.3,0.09102156717477149,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1220,0.08615957920749433,568278,0.09583447
16,수원중부경찰서,2019,0,7,333,1655,1013,0.6120845921450151,404995,102.3,0.08729318691738011,0.10032625890339478,0.154875035597118,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1216,0.1037741206681564,509559,0.10010910666666667
17,수원중부경찰서,2019,1,7,333,2076,1048,0.5048169556840078,404995,102.3,0.08729318691738011,0.10032625890339478,0.154875035597118,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.28594447518643507,0.056419357705838336,0.022521295598097374,1216,0.1007716144643761,509559,0.10010910666666667
18,마산동부경찰서,2017,0,7,185,2025,415,0.20493827160493827,202864,100.9,0.08137471409417146,0.10252188658411547,0.1222986828614244,0.1335722454452244,0.16663873333859136,0.17781370770565502,0.2157553829166338,2770,0.01365446801798249,195344,0.127329224342698,0.1230649520845278,0.352490990253092,0.14667458432304037,0.19685273159144892,0.023671062331067246,0.029916455074125645,1096,0.1401234324473539,279864,0.0534169526
19,마산동부경찰서,2017,1,7,185,2025,412,0.2034567901234568,202864,100.9,0.08137471409417146,0.10252188658411547,0.1222986828614244,0.1335722454452244,0.16663873333859136,0.17781370770565502,0.2157553829166338,2770,0.01365446801798249,195344,0.127329224342698,0.1230649520845278,0.352490990253092,0.14667458432304037,0.19685273159144892,0.023671062331067246,0.029916455074125645,1096,0.04664208533796041,279864,0.0534169526
20,마산동부경찰서,2018,0,7,185,2021,428,0.21177634834240475,197683,100.8,0.07750792936165476,0.10115690271798788,0.12046559390539399,0.12802314817156762,0.16378747793184037,0.17985360400236744,0.22916487507777603,2770,0.014012332876372779,195344,0.127329224342698,0.1230649520845278,0.352490990253092,0.14667458432304037,0.19685273159144892,0.023671062331067246,0.029916455074125645,1068,0.15023547801277803,251555,0.0542277134
21,마산동부경찰서,2018,1,7,185,2021,411,0.2033646709549728,197683,100.8,0.07750792936165476,0.10115690271798788,0.12046559390539399,0.12802314817156762,0.16378747793184037,0.17985360400236744,0.22916487507777603,2770,0.014012332876372779,195344,0.127329224342698,0.1230649520845278,0.352490990253092,0.14667458432304037,0.19685273159144892,0.023671062331067246,0.029916455074125645,1068,0.14210630150291123,251555,0.0542277134
22,마산동부경찰서,2019,0,7,185,1819,455,0.25013743815283124,192446,100.3,0.07366741839269197,0.09706099373330701,0.1180227180611704,0.1215873543747337,0.16038265279610903,0.1825031437390229,0.2467341488001829,2871,0.014918470635918647,195344,0.127329224342698,0.1230649520845278,0.352490990253092,0.14667458432304037,0.19685273159144892,0.023671062331067246,0.029916455074125645,1040,0.1783565259865105,266274,0.0559689138
23,마산동부경찰서,2019,1,7,185,1819,396,0.2177020340846619,192446,100.3,0.07366741839269197,0.09706099373330701,0.1180227180611704,0.1215873543747337,0.16038265279610903,0.1825031437390229,0.2467341488001829,2871,0.014918470635918647,195344,0.127329224342698,0.1230649520845278,0.352490990253092,0.14667458432304037,0.19685273159144892,0.023671062331067246,0.029916455074125645,1040,0.17006329048148572,266274,0.0559689138
24,마산중부경찰서,2017,0,8,142,1432,350,0.24441340782122906,178751,100.1,0.0784051557753523,0.08931418565490543,0.117554587107205,0.13663140346067995,0.1474005739828029,0.17131652410336165,0.2593048430498291,2583,0.014450268809684981,104775,0.13901216893342877,0.11926509186351707,0.32642328799809117,0.1178716296826533,0.22868050584586017,0.026790742066332616,0.04195657361011692,1258,0.15902568377239848,279864,0.0534169526
25,마산중부경찰서,2017,1,8,142,1432,365,0.25488826815642457,178751,100.1,0.0784051557753523,0.08931418565490543,0.117554587107205,0.13663140346067995,0.1474005739828029,0.17131652410336165,0.2593048430498291,2583,0.014450268809684981,104775,0.13901216893342877,0.11926509186351707,0.32642328799809117,0.1178716296826533,0.22868050584586017,0.026790742066332616,0.04195657361011692,1258,0.05293396960017007,279864,0.0534169526
26,마산중부경찰서,2018,0,8,142,1458,349,0.2393689986282579,178431,99.7,0.0773071943776586,0.08596039925797647,0.11727222287606974,0.1325890680431091,0.14422942201747455,0.17048046583833526,0.27210518351631724,2873,0.01610146218986611,104775,0.13901216893342877,0.11926509186351707,0.32642328799809117,0.1178716296826533,0.22868050584586017,0.026790742066332616,0.04195657361011692,1256,0.1664452925780834,251555,0.0542277134
27,마산중부경찰서,2018,1,8,142,1458,345,0.2366255144032922,178431,99.7,0.0773071943776586,0.08596039925797647,0.11727222287606974,0.1325890680431091,0.14422942201747455,0.17048046583833526,0.27210518351631724,2873,0.01610146218986611,104775,0.13901216893342877,0.11926509186351707,0.32642328799809117,0.1178716296826533,0.22868050584586017,0.026790742066332616,0.04195657361011692,1256,0.1574390100374935,251555,0.0542277134
28,마산중부경찰서,2019,0,8,142,1150,304,0.2643478260869565,177579,99.8,0.0743274824162767,0.08388379256556237,0.11778982875227363,0.1261410414519735,0.14288288592682694,0.16782952939255205,0.2870834952331075,3145,0.017710427471716812,104775,0.13901216893342877,0.11926509186351707,0.32642328799809117,0.1178716296826533,0.22868050584586017,0.026790742066332616,0.04195657361011692,1250,0.1932886208391758,266274,0.0559689138
29,마산중부경찰서,2019,1,8,142,1150,311,0.27043478260869563,177579,99.8,0.0743274824162767,0.08388379256556237,0.11778982875227363,0.1261410414519735,0.14288288592682694,0.16782952939255205,0.2870834952331075,3145,0.017710427471716812,104775,0.13901216893342877,0.11926509186351707,0.32642328799809117,0.1178716296826533,0.22868050584586017,0.026790742066332616,0.04195657361011692,1250,0.18430107163572268,266274,0.0559689138
30,진주경찰서,2017,0,13,289,1723,828,0.4805571677307023,353209,100.1,0.08707026151655252,0.11425813045533947,0.14003890048101833,0.13033642970592482,0.16274217248144865,0.1592343343459538,0.20624899139036662,5638,0.01596222066821627,239657,0.15045669435902143,0.11282791656408951,0.26811234389147826,0.11548170927617386,0.2673904788927509,0.04277780327718364,0.04295305373930242,1222,0.1956745156550371,391361,0.302666502
31,진주경찰서,2017,1,13,289,1816,792,0.43612334801762115,353209,100.1,0.08707026151655252,0.11425813045533947,0.14003890048101833,0.13033642970592482,0.16274217248144865,0.1592343343459538,0.20624899139036662,5638,0.01596222066821627,239657,0.15045669435902143,0.11282791656408951,0.26811234389147826,0.11548170927617386,0.2673904788927509,0.04277780327718364,0.04295305373930242,1222,0.06556458074397878,391361,0.302666502
32,진주경찰서,2018,0,13,289,1720,687,0.3994186046511628,352333,100.1,0.08471815015908246,0.10987049183584847,0.14159616045048293,0.12767183318054226,0.15914489985326383,0.1609159516707206,0.2160087190243321,6492,0.01842575063930997,239657,0.15045669435902143,0.11282791656408951,0.26811234389147826,0.11548170927617386,0.2673904788927509,0.04277780327718364,0.04295305373930242,1219,0.19969176886638493,379248,0.305450855
33,진주경찰서,2018,1,13,289,1718,953,0.5547147846332945,352333,100.1,0.08471815015908246,0.10987049183584847,0.14159616045048293,0.12767183318054226,0.15914489985326383,0.1609159516707206,0.2160087190243321,6492,0.01842575063930997,239657,0.15045669435902143,0.11282791656408951,0.26811234389147826,0.11548170927617386,0.2673904788927509,0.04277780327718364,0.04295305373930242,1219,0.19336820564636295,379248,0.305450855
34,진주경찰서,2019,0,13,289,1246,567,0.4550561797752809,354166,99.7,0.08335639220026766,0.1050016094147942,0.14208591451466263,0.1255287068775659,0.15562193999423998,0.1632878367771045,0.22504418831847212,7152,0.02019392036502657,239657,0.15045669435902143,0.11282791656408951,0.26811234389147826,0.11548170927617386,0.2673904788927509,0.04277780327718364,0.04295305373930242,1225,0.2181801753979772,378908,0.312703421
35,진주경찰서,2019,1,13,289,1519,610,0.40157998683344304,354166,99.7,0.08335639220026766,0.1050016094147942,0.14208591451466263,0.1255287068775659,0.15562193999423998,0.1632878367771045,0.22504418831847212,7152,0.02019392036502657,239657,0.15045669435902143,0.11282791656408951,0.26811234389147826,0.11548170927617386,0.2673904788927509,0.04277780327718364,0.04295305373930242,1225,0.21174816329066032,378908,0.312703421
36,진해경찰서,2017,0,6,137,1484,354,0.238544474393531,186658,105.4,0.1195555507934297,0.1043244864940158,0.10003321582787772,0.1728562397539886,0.17672963387585852,0.14440849039419687,0.18202809416151464,4344,0.023272509080778752,141133,0.1379833206974981,0.11262426222074214,0.34040940106141016,0.14950436822004776,0.20350307865630293,0.026669878766836956,0.029305690377161967,1362,0.1522892134277663,279864,0.0534169526
37,진해경찰서,2017,1,6,137,1484,427,0.28773584905660377,186658,105.4,0.1195555507934297,0.1043244864940158,0.10003321582787772,0.1728562397539886,0.17672963387585852,0.14440849039419687,0.18202809416151464,4344,0.023272509080778752,141133,0.1379833206974981,0.11262426222074214,0.34040940106141016,0.14950436822004776,0.20350307865630293,0.026669878766836956,0.029305690377161967,1362,0.050691639254679684,279864,0.0534169526
38,진해경찰서,2018,0,6,137,1441,354,0.24566273421235255,190276,105.4,0.11462822426370115,0.1038754230696462,0.10049086590006097,0.16768273455401628,0.17702705543526245,0.14602997750635918,0.1902026529882907,4651,0.02444344005549833,141133,0.1379833206974981,0.11262426222074214,0.34040940106141016,0.14950436822004776,0.20350307865630293,0.026669878766836956,0.029305690377161967,1388,0.156083794067565,251555,0.0542277134
39,진해경찰서,2018,1,6,137,1441,368,0.25537820957668284,190276,105.4,0.11462822426370115,0.1038754230696462,0.10049086590006097,0.16768273455401628,0.17702705543526245,0.14602997750635918,0.1902026529882907,4651,0.02444344005549833,141133,0.1379833206974981,0.11262426222074214,0.34040940106141016,0.14950436822004776,0.20350307865630293,0.026669878766836956,0.029305690377161967,1388,0.1476381677142677,251555,0.0542277134
40,진해경찰서,2019,0,6,137,1196,306,0.25585284280936454,190885,105.7,0.1092961730885088,0.10291012913534327,0.10023836341252587,0.1588652853812505,0.18006129344893523,0.14800010477512637,0.20059197946407523,4917,0.025758964821751315,141133,0.1379833206974981,0.11262426222074214,0.34040940106141016,0.14950436822004776,0.20350307865630293,0.026669878766836956,0.029305690377161967,1393,0.1798150719019305,266274,0.0559689138
41,진해경찰서,2019,1,6,137,1196,317,0.26505016722408026,190885,105.7,0.1092961730885088,0.10291012913534327,0.10023836341252587,0.1588652853812505,0.18006129344893523,0.14800010477512637,0.20059197946407523,4917,0.025758964821751315,141133,0.1379833206974981,0.11262426222074214,0.34040940106141016,0.14950436822004776,0.20350307865630293,0.026669878766836956,0.029305690377161967,1393,0.1714540168164078,266274,0.0559689138
42,창원서부경찰서,2017,0,6,155,855,328,0.38362573099415204,250560,104.7,0.08506146232439336,0.10090597062579822,0.14465197956577266,0.14326708173690933,0.16896551724137931,0.1880308109833972,0.16906529374201787,4834,0.019292784163473818,205920,0.10149087024087024,0.10217074592074592,0.36709887334887337,0.14404137529137528,0.23979700854700856,0.02410159285159285,0.0212995337995338,1616,0.11344987228607918,279864,0.0534169526
43,창원서부경찰서,2017,1,6,155,969,372,0.38390092879256965,250560,104.7,0.08506146232439336,0.10090597062579822,0.14465197956577266,0.14326708173690933,0.16896551724137931,0.1880308109833972,0.16906529374201787,4834,0.019292784163473818,205920,0.10149087024087024,0.10217074592074592,0.36709887334887337,0.14404137529137528,0.23979700854700856,0.02410159285159285,0.0212995337995338,1616,0.037763409961685826,279864,0.0534169526
44,창원서부경찰서,2018,0,6,155,944,353,0.3739406779661017,251931,104.4,0.08447948049267458,0.09601041555028957,0.1426739861311232,0.1422294199602272,0.16248893546248774,0.19130634975449626,0.180759811218151,5074,0.020140435277913395,205920,0.10149087024087024,0.10217074592074592,0.36709887334887337,0.14404137529137528,0.23979700854700856,0.02410159285159285,0.0212995337995338,1625,0.11788545276285967,251555,0.0542277134
45,창원서부경찰서,2018,1,6,155,861,478,0.5551684088269454,251931,104.4,0.08447948049267458,0.09601041555028957,0.1426739861311232,0.1422294199602272,0.16248893546248774,0.19130634975449626,0.180759811218151,5074,0.020140435277913395,205920,0.10149087024087024,0.10217074592074592,0.36709887334887337,0.14404137529137528,0.23979700854700856,0.02410159285159285,0.0212995337995338,1625,0.1115067220786644,251555,0.0542277134
46,창원서부경찰서,2019,0,6,155,803,520,0.6475716064757161,256001,104.2,0.08338639302190226,0.09156995480486405,0.1401088276998918,0.14137835399080473,0.15779235237362355,0.19426877238760787,0.191440658434928,5100,0.019921797180479765,205920,0.10149087024087024,0.10217074592074592,0.36709887334887337,0.14404137529137528,0.23979700854700856,0.02410159285159285,0.0212995337995338,1651,0.13407760125937007,266274,0.0559689138
47,창원서부경찰서,2019,1,6,155,858,337,0.3927738927738928,256001,104.2,0.08338639302190226,0.09156995480486405,0.1401088276998918,0.14137835399080473,0.15779235237362355,0.19426877238760787,0.191440658434928,5100,0.019921797180479765,205920,0.10149087024087024,0.10217074592074592,0.36709887334887337,0.14404137529137528,0.23979700854700856,0.02410159285159285,0.0212995337995338,1651,0.12784325061230228,266274,0.0559689138
48,창원중부경찰서,2017,0,6,201,1230,538,0.4373983739837398,226726,109.0,0.08742270405687923,0.1186674664573097,0.15021215034887928,0.15135449838130607,0.1878919929783086,0.19325529493750165,0.11118707161948783,4937,0.021775182378730273,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.04476056673907296,0.017496746901131715,1127,0.1253760045164648,279864,0.0534169526
49,창원중부경찰서,2017,1,6,201,1205,582,0.4829875518672199,226726,109.0,0.08742270405687923,0.1186674664573097,0.15021215034887928,0.15135449838130607,0.1878919929783086,0.19325529493750165,0.11118707161948783,4937,0.021775182378730273,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.04476056673907296,0.017496746901131715,1127,0.0417331933699708,279864,0.0534169526
50,창원중부경찰서,2018,0,6,201,1259,604,0.4797458300238284,225894,108.8,0.08460605416699868,0.1114593570435691,0.1508716477639955,0.15254942583689696,0.17912826369890303,0.1993324302548983,0.12203068695937032,5101,0.02258138773052848,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.04476056673907296,0.017496746901131715,1123,0.13147316883139878,251555,0.0542277134
51,창원중부경찰서,2018,1,6,201,1196,621,0.5192307692307693,225894,108.8,0.08460605416699868,0.1114593570435691,0.1508716477639955,0.15254942583689696,0.17912826369890303,0.1993324302548983,0.12203068695937032,5101,0.02258138773052848,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.04476056673907296,0.017496746901131715,1123,0.12435921272809371,251555,0.0542277134
52,창원중부경찰서,2019,0,6,201,867,661,0.76239907727797,219951,108.6,0.08180913021536615,0.1055053170933526,0.14555514637351047,0.15123368386595196,0.17455251396902038,0.204440989129397,0.13687594055039531,5191,0.023600711067465027,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.04476056673907296,0.017496746901131715,1094,0.15605293906370055,266274,0.0559689138
53,창원중부경찰서,2019,1,6,201,1278,647,0.5062597809076682,219951,108.6,0.08180913021536615,0.1055053170933526,0.14555514637351047,0.15123368386595196,0.17455251396902038,0.204440989129397,0.13687594055039531,5191,0.023600711067465027,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.04476056673907296,0.017496746901131715,1094,0.14879677746407155,266274,0.0559689138
54,서울강남경찰서,2017,0,8,421,2330,902,0.3871244635193133,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720517,0.16699839621522103,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.05779114292341311,0.18773169153641753,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,620,0.1229517295230367,1401459,0.151358207
55,서울강남경찰서,2017,1,8,421,2397,940,0.39215686274509803,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720517,0.16699839621522103,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.05779114292341311,0.18773169153641753,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,620,0.041040048687690664,1401459,0.151358207
56,서울강남경찰서,2018,0,8,421,2357,1023,0.4340263046245227,253905,92.2,0.07202693920954688,0.10811523995195053,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.05779114292341311,0.18773169153641753,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,603,0.12368011657903547,1612863,0.154436856
57,서울강남경찰서,2018,1,8,421,2233,880,0.39408866995073893,253905,92.2,0.07202693920954688,0.10811523995195053,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.05779114292341311,0.18773169153641753,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,603,0.12445205884090506,1612863,0.154436856
58,서울강남경찰서,2019,0,8,421,1698,1022,0.6018845700824499,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496163,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.05779114292341311,0.18773169153641753,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,604,0.14194085601278875,1728928,0.1599644595
59,서울강남경찰서,2019,1,8,421,2252,839,0.3725577264653641,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496163,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.05779114292341311,0.18773169153641753,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,604,0.13363760266144015,1728928,0.1599644595
60,서울강동경찰서,2017,0,9,393,2303,1105,0.47980894485453757,423978,98.1,0.07884843081480643,0.09264867516710773,0.13323096953143795,0.16082674101014674,0.1636311318040087,0.1693436923613961,0.2013878078579549,5887,0.013885154418389634,415370,0.10242915954450249,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1078,0.13154691988735265,610014,0.255476724
61,서울강동경찰서,2017,1,9,393,2023,1016,0.5022244191794365,423978,98.1,0.07884843081480643,0.09264867516710773,0.13323096953143795,0.16082674101014674,0.1636311318040087,0.1693436923613961,0.2013878078579549,5887,0.013885154418389634,415370,0.10242915954450249,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1078,0.04379000797211176,610014,0.255476724
62,서울강동경찰서,2018,0,9,393,2005,906,0.45187032418952616,414231,97.7,0.07542409911377951,0.08970357119578207,0.13240196894969233,0.15823779485359618,0.16088124741991788,0.16874642409669965,0.21452522867675283,6384,0.01541169057844536,415370,0.10242915954450249,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1054,0.13613177188573525,547799,0.264555714
63,서울강동경찰서,2018,1,9,393,1873,894,0.4773091297383876,414231,97.7,0.07542409911377951,0.08970357119578207,0.13240196894969233,0.15823779485359618,0.16088124741991788,0.16874642409669965,0.21452522867675283,6384,0.01541169057844536,415370,0.10242915954450249,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1054,0.1325009475389336,547799,0.264555714
64,서울강동경찰서,2019,0,9,393,1603,1001,0.6244541484716157,415287,97.3,0.07360933523081628,0.0865088480978215,0.13246742614143953,0.15495548861389835,0.15960046907319517,0.16640780953894535,0.2263470804527953,6669,0.016058773811845783,415370,0.10242915954450249,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1056,0.15945358270304633,703426,0.277267819
65,서울강동경찰서,2019,1,9,393,1923,919,0.4778991159646386,415287,97.3,0.07360933523081628,0.0865088480978215,0.13246742614143953,0.15495548861389835,0.15960046907319517,0.16640780953894535,0.2263470804527953,6669,0.016058773811845783,415370,0.10242915954450249,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1056,0.1499300483761832,703426,0.277267819
66,서울강북경찰서,2017,0,9,347,1729,931,0.5384615384615384,313698,94.6,0.06434213797984048,0.08204387659468661,0.13675254544179433,0.14148002218694414,0.16176386205841287,0.1676835682726699,0.2458542929824226,4443,0.0141633035594744,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,904,0.2809613067345026,226514,0.307052899
